Cód.,Município,PIB (Mil Reais),Impostos (Mil Reais),VA da agropecuária (Mil Reais),VA da indústria (Mil Reais),VA dos serviços (Mil Reais),VA da administração pública (Mil Reais)
4200200,Agrolândia (SC),301554.0,23616.0,45344.0,78476.0,99697.0,54420.0
4200309,Agronômica (SC),186955.0,18155.0,55515.0,38244.0,46617.0,28423.0
4200408,Água Doce (SC),545991.0,30430.0,164438.0,178903.0,128829.0,43391.0
4200507,Águas de Chapecó (SC),118571.0,4433.0,44864.0,7478.0,29265.0,32532.0
4200556,Águas Frias (SC),126766.0,14884.0,34851.0,21700.0,39174.0,16157.0
4200606,Águas Mornas (SC),180121.0,10556.0,46140.0,22416.0,68550.0,32459.0
4200705,Alfredo Wagner (SC),318156.0,12190.0,139667.0,17890.0,101134.0,47275.0
4200754,Alto Bela Vista (SC),72493.0,3710.0,27660.0,9500.0,15596.0,16027.0
4200804,Anchieta (SC),175522.0,11342.0,56386.0,28542.0,47482.0,31770.0
4200903,Angelina (SC),149339.0,4553.0,59432.0,18156.0,40346.0,26851.0
4201000,Anita Garibaldi (SC),180856.0,8579.0,51982.0,23065.0,56879.0,40352.0
4201109,Anitápolis (SC),67085.0,2772.0,20317.0,5427.0,19785.0,18783.0
4201208,Antônio Carlos (SC),788434.0,77159.0,257617.0,195318.0,208008.0,50330.0
4201257,Apiúna (SC),371624.0,62860.0,15566.0,110977.0,123536.0,58684.0
4201273,Arabutã (SC),205798.0,16809.0,70247.0,47570.0,44458.0,26714.0
4201307,Araquari (SC),5510946.0,1863764.0,77670.0,1999686.0,1349097.0,220728.0
4201406,Araranguá (SC),2067725.0,176810.0,110307.0,314388.0,1176339.0,289881.0
4201505,Armazém (SC),230242.0,24140.0,43708.0,47490.0,74018.0,40887.0
4201604,Arroio Trinta (SC),111049.0,6612.0,32116.0,14293.0,36375.0,21654.0
4201653,Arvoredo (SC),135522.0,6841.0,36102.0,53481.0,22125.0,16972.0
4201703,Ascurra (SC),207603.0,20107.0,8438.0,45874.0,95058.0,38126.0
4201802,Atalanta (SC),101201.0,4349.0,35916.0,8827.0,31585.0,20523.0
4201901,Aurora (SC),268262.0,25952.0,86188.0,49782.0,75068.0,31272.0
4201950,Balneário Arroio do Silva (SC),195738.0,9625.0,15348.0,9992.0,96902.0,63871.0
4202008,Balneário Camboriú (SC),6212892.0,601117.0,10406.0,770627.0,3814288.0,1016454.0
4202057,Balneário Barra do Sul (SC),216071.0,11952.0,17313.0,21784.0,106102.0,58920.0
4202073,Balneário Gaivota (SC),182757.0,8707.0,22358.0,17724.0,75035.0,58934.0
4202081,Bandeirante (SC),106897.0,6820.0,24771.0,38253.0,18605.0,18449.0
4202099,Barra Bonita (SC),42593.0,1075.0,19767.0,2454.0,6382.0,12914.0
4202107,Barra Velha (SC),1843428.0,297951.0,55672.0,185188.0,1140734.0,163882.0
4202131,Bela Vista do Toldo (SC),175770.0,4159.0,99028.0,7230.0,29468.0,35885.0
4202156,Belmonte (SC),61745.0,1943.0,26560.0,2155.0,13945.0,17141.0
4202206,Benedito Novo (SC),370109.0,37833.0,16233.0,161692.0,99565.0,54787.0
4202305,Biguaçu (SC),2395794.0,286206.0,106858.0,363915.0,1297076.0,341738.0
4202404,Blumenau (SC),17783621.0,2567767.0,103286.0,4064209.0,9235606.0,1812754.0
4202438,Bocaina do Sul (SC),96114.0,2746.0,51777.0,3155.0,17322.0,21114.0
4202453,Bombinhas (SC),787570.0,60189.0,25372.0,115117.0,435521.0,151371.0
4202503,Bom Jardim da Serra (SC),242312.0,15187.0,78013.0,84600.0,38336.0,26177.0
4202537,Bom Jesus (SC),131102.0,12346.0,26132.0,33186.0,40087.0,19352.0
4202578,Bom Jesus do Oeste (SC),64583.0,2756.0,26097.0,5243.0,15187.0,15301.0
4202602,Bom Retiro (SC),346836.0,14670.0,165058.0,20319.0,101149.0,45640.0
4202701,Botuverá (SC),348847.0,52514.0,11701.0,187548.0,64741.0,32343.0
4202800,Braço do Norte (SC),1444355.0,174167.0,133798.0,357013.0,615766.0,163610.0
4202859,Braço do Trombudo (SC),181509.0,24601.0,12190.0,80730.0,39940.0,24048.0
4202875,Brunópolis (SC),95763.0,4208.0,46025.0,3495.0,25558.0,16477.0
4202909,Brusque (SC),7001785.0,1222812.0,5073.0,2065216.0,3012308.0,696375.0
4203006,Caçador (SC),3967128.0,561049.0,180304.0,1660479.0,1211661.0,353635.0
4203105,Caibi (SC),285306.0,24210.0,67693.0,71912.0,88310.0,33182.0
4203154,Calmon (SC),85931.0,2287.0,43435.0,2806.0,13880.0,23523.0
4203204,Camboriú (SC),1828301.0,218839.0,27487.0,259401.0,922512.0,400061.0
4203253,Capão Alto (SC),157629.0,8993.0,66374.0,19444.0,38381.0,24437.0
4203303,Campo Alegre (SC),562758.0,65343.0,48510.0,241135.0,142241.0,65529.0
4203402,Campo Belo do Sul (SC),234898.0,10205.0,115585.0,17826.0,51940.0,39341.0
4203501,Campo Erê (SC),330921.0,18757.0,109108.0,29395.0,126820.0,46841.0
4203600,Campos Novos (SC),2436870.0,272222.0,334944.0,792298.0,835196.0,202211.0
4203709,Canelinha (SC),215240.0,19753.0,6312.0,42993.0,86449.0,59733.0
4203808,Canoinhas (SC),1865146.0,154335.0,300745.0,340128.0,818979.0,250960.0
4203907,Capinzal (SC),961809.0,104262.0,70807.0,301915.0,368512.0,116312.0
4203956,Capivari de Baixo (SC),1271714.0,29017.0,17132.0,874235.0,218527.0,132803.0
4204004,Catanduvas (SC),455395.0,53784.0,45743.0,137163.0,161234.0,57471.0
4204103,Caxambu do Sul (SC),193795.0,13794.0,61420.0,42325.0,53243.0,23013.0
4204152,Celso Ramos (SC),57113.0,2485.0,16409.0,3247.0,15175.0,19797.0
4204178,Cerro Negro (SC),78259.0,2073.0,37753.0,3495.0,15465.0,19474.0
4204194,Chapadão do Lageado (SC),98061.0,2208.0,55719.0,5020.0,15481.0,19633.0
4204202,Chapecó (SC),11954532.0,1500696.0,210084.0,3151784.0,6030330.0,1061638.0
4204251,Cocal do Sul (SC),707172.0,88939.0,28228.0,264204.0,235631.0,90170.0
4204301,Concórdia (SC),3913064.0,473584.0,295377.0,1001288.0,1779465.0,363351.0
4204350,Cordilheira Alta (SC),314683.0,39278.0,54005.0,49362.0,143452.0,28585.0
4204400,Coronel Freitas (SC),332005.0,25176.0,87718.0,69327.0,99427.0,50358.0
4204459,Coronel Martins (SC),53376.0,1812.0,21977.0,2406.0,11314.0,15867.0
4204509,Corupá (SC),676915.0,46444.0,219727.0,140258.0,189934.0,80553.0
4204558,Correia Pinto (SC),670531.0,64943.0,83270.0,298945.0,155139.0,68234.0
4204608,Criciúma (SC),8805204.0,1202600.0,36343.0,1919047.0,4664466.0,982748.0
4204707,Cunha Porã (SC),704046.0,94245.0,84900.0,169371.0,300277.0,55253.0
4204756,Cunhataí (SC),58490.0,2233.0,26244.0,2839.0,13208.0,13966.0
4204806,Curitibanos (SC),1604543.0,159012.0,84977.0,511115.0,667366.0,182072.0
4204905,Descanso (SC),266237.0,14937.0,98114.0,17337.0,94847.0,41003.0
4205001,Dionísio Cerqueira (SC),495285.0,84726.0,82418.0,21840.0,228932.0,77369.0
4205100,Dona Emma (SC),135649.0,8823.0,25990.0,44914.0,32454.0,23469.0
4205159,Doutor Pedrinho (SC),131349.0,20666.0,8917.0,51011.0,28728.0,22028.0
4205175,Entre Rios (SC),54417.0,1650.0,18731.0,1518.0,12032.0,20487.0
4205191,Ermo (SC),120356.0,9981.0,35212.0,33024.0,27328.0,14811.0
4205209,Erval Velho (SC),151868.0,9373.0,51010.0,15155.0,51129.0,25202.0
4205308,Faxinal dos Guedes (SC),578782.0,63608.0,146208.0,144991.0,164146.0,59829.0
4205357,Flor do Sertão (SC),54830.0,3168.0,18857.0,6468.0,12387.0,13951.0
4205407,Florianópolis (SC),21312447.0,3386261.0,62652.0,1639003.0,13518251.0,2706280.0
4205431,Formosa do Sul (SC),60840.0,2774.0,20270.0,3573.0,17834.0,16389.0
4205456,Forquilhinha (SC),978821.0,109685.0,88070.0,286158.0,364985.0,129923.0
4205506,Fraiburgo (SC),1151367.0,99058.0,215760.0,210782.0,438749.0,187018.0
4205555,Frei Rogério (SC),71706.0,2735.0,31224.0,4138.0,17948.0,15661.0
4205605,Galvão (SC),95530.0,5131.0,32210.0,9777.0,29519.0,18893.0
4205704,Garopaba (SC),684966.0,65033.0,18557.0,72761.0,401456.0,127160.0
4205803,Garuva (SC),1388845.0,224248.0,22986.0,651818.0,383844.0,105949.0
4205902,Gaspar (SC),3351068.0,504542.0,23902.0,1062388.0,1422921.0,337314.0
4206009,Governador Celso Ramos (SC),379763.0,25849.0,49875.0,37426.0,169298.0,97315.0
4206108,Grão-Pará (SC),263484.0,19712.0,90142.0,50973.0,66671.0,35985.0
4206207,Gravatal (SC),289249.0,22051.0,18350.0,61614.0,131317.0,55916.0
4206306,Guabiruba (SC),1016740.0,223717.0,6268.0,325461.0,342315.0,118978.0
4206405,Guaraciaba (SC),397775.0,29918.0,127455.0,53320.0,135085.0,51997.0
4206504,Guaramirim (SC),2013747.0,297306.0,72447.0,605784.0,804286.0,233925.0
4206603,Guarujá do Sul (SC),180214.0,19235.0,30884.0,41516.0,59263.0,29317.0
4206652,Guatambú (SC),293514.0,31340.0,68167.0,100347.0,62160.0,31500.0
4206702,Herval d'Oeste (SC),540594.0,47331.0,40462.0,116947.0,224384.0,111470.0
4206751,Ibiam (SC),62632.0,4142.0,27786.0,6629.0,9304.0,14771.0
4206801,Ibicaré (SC),126446.0,7591.0,50308.0,11176.0,36818.0,20553.0
4206900,Ibirama (SC),486338.0,48719.0,25152.0,108786.0,206872.0,96809.0
4207007,Içara (SC),2775481.0,362191.0,83527.0,800802.0,1244182.0,284779.0
4207106,Ilhota (SC),739697.0,162384.0,33770.0,152128.0,313485.0,77931.0
4207205,Imaruí (SC),237231.0,5829.0,91541.0,25174.0,67431.0,47256.0
4207304,Imbituba (SC),2148020.0,328911.0,52415.0,267671.0,1261818.0,237204.0
4207403,Imbuia (SC),212724.0,10322.0,88452.0,12029.0,70339.0,31582.0
4207502,Indaial (SC),3128704.0,463671.0,24397.0,1039757.0,1263585.0,337295.0
4207577,Iomerê (SC),185751.0,15546.0,64246.0,51972.0,34060.0,19927.0
4207601,Ipira (SC),97829.0,3830.0,33132.0,6449.0,27767.0,26651.0
4207650,Iporã do Oeste (SC),326493.0,21331.0,115967.0,28495.0,115189.0,45513.0
4207684,Ipuaçu (SC),277344.0,19566.0,76353.0,80211.0,61257.0,39958.0
4207700,Ipumirim (SC),398968.0,38966.0,79878.0,132255.0,106027.0,41842.0
4207759,Iraceminha (SC),111997.0,5066.0,48832.0,6261.0,28900.0,22938.0
4207809,Irani (SC),269570.0,17529.0,69299.0,24488.0,106432.0,51822.0
4207858,Irati (SC),46534.0,3270.0,12100.0,3012.0,13699.0,14454.0
4207908,Irineópolis (SC),389770.0,20740.0,162971.0,19102.0,129201.0,57756.0
4208005,Itá (SC),374364.0,40268.0,56939.0,118940.0,116033.0,42184.0
4208104,Itaiópolis (SC),855758.0,62104.0,261197.0,183788.0,239686.0,108983.0
4208203,Itajaí (SC),33084145.0,14002187.0,81454.0,2957382.0,14516901.0,1526222.0
4208302,Itapema (SC),2406021.0,235566.0,7824.0,561276.0,1211489.0,389866.0
4208401,Itapiranga (SC),945782.0,98452.0,168065.0,287090.0,300569.0,91606.0
4208450,Itapoá (SC),1139768.0,321838.0,16211.0,59913.0,601808.0,139997.0
4208500,Ituporanga (SC),1109876.0,87549.0,258870.0,202061.0,436032.0,125363.0
4208609,Jaborá (SC),161516.0,12053.0,61332.0,20264.0,43014.0,24853.0
4208708,Jacinto Machado (SC),454946.0,41732.0,108749.0,111289.0,140450.0,52727.0
4208807,Jaguaruna (SC),813588.0,46314.0,120022.0,118619.0,429398.0,99236.0
4208906,Jaraguá do Sul (SC),9984243.0,1610802.0,91991.0,3650557.0,3714159.0,916734.0
4208955,Jardinópolis (SC),59402.0,2930.0,22406.0,7507.0,13176.0,13383.0
4209003,Joaçaba (SC),1953779.0,229532.0,72420.0,443393.0,1035460.0,172974.0
4209102,Joinville (SC),36391912.0,8200961.0,113981.0,9655157.0,15388106.0,3033707.0
4209151,José Boiteux (SC),117421.0,5219.0,33089.0,20196.0,30041.0,28876.0
4209177,Jupiá (SC),69669.0,3713.0,26983.0,7760.0,15466.0,15747.0
4209201,Lacerdópolis (SC),138061.0,14049.0,40075.0,13069.0,54753.0,16115.0
4209300,Lages (SC),5880007.0,687092.0,138051.0,1201277.0,3049381.0,804207.0
4209409,Laguna (SC),962895.0,55230.0,105126.0,91514.0,502208.0,208818.0
4209458,Lajeado Grande (SC),60932.0,2159.0,29406.0,4799.0,11634.0,12934.0
4209508,Laurentino (SC),337187.0,47766.0,20442.0,98228.0,134468.0,36283.0
4209607,Lauro Müller (SC),412318.0,24974.0,41663.0,123470.0,143008.0,79203.0
4209706,Lebon Régis (SC),365967.0,15059.0,166025.0,40705.0,88136.0,56043.0
4209805,Leoberto Leal (SC),119876.0,3484.0,54519.0,10197.0,31136.0,20540.0
4209854,Lindóia do Sul (SC),139204.0,4944.0,66733.0,10374.0,31837.0,25317.0
4209904,Lontras (SC),395109.0,52573.0,30900.0,93909.0,159685.0,58042.0
4210001,Luiz Alves (SC),593037.0,71243.0,126112.0,158702.0,170562.0,66419.0
4210035,Luzerna (SC),238302.0,24421.0,30264.0,82282.0,68417.0,32918.0
4210050,Macieira (SC),54908.0,1475.0,27261.0,4204.0,8049.0,13918.0
4210100,Mafra (SC),2106806.0,196794.0,273872.0,432139.0,932272.0,271728.0
4210209,Major Gercino (SC),53895.0,2418.0,10865.0,6068.0,13895.0,20649.0
4210308,Major Vieira (SC),241225.0,13975.0,93393.0,25785.0,67366.0,40706.0
4210407,Maracajá (SC),221955.0,20840.0,17493.0,38644.0,107409.0,37569.0
4210506,Maravilha (SC),1612801.0,254151.0,57298.0,599901.0,570544.0,130907.0
4210555,Marema (SC),76098.0,2346.0,42273.0,2446.0,13222.0,15812.0
4210605,Massaranduba (SC),650008.0,67335.0,110881.0,175169.0,211912.0,84711.0
4210704,Matos Costa (SC),51603.0,1473.0,19972.0,2351.0,10881.0,16926.0
4210803,Meleiro (SC),272827.0,20544.0,73721.0,40834.0,100628.0,37101.0
4210852,Mirim Doce (SC),74834.0,3845.0,26777.0,13541.0,14490.0,16181.0
4210902,Modelo (SC),133991.0,8320.0,37593.0,21093.0,43827.0,23158.0
4211009,Mondaí (SC),873779.0,107066.0,66352.0,433216.0,209374.0,57772.0
4211058,Monte Carlo (SC),194817.0,9499.0,43335.0,37700.0,53585.0,50698.0
4211108,Monte Castelo (SC),201302.0,13286.0,46876.0,25377.0,75298.0,40465.0
4211207,Morro da Fumaça (SC),708245.0,106723.0,11220.0,247251.0,248574.0,94477.0
4211256,Morro Grande (SC),114931.0,8389.0,33681.0,27582.0,25899.0,19380.0
4211306,Navegantes (SC),4971219.0,1207960.0,112804.0,852279.0,2337891.0,460284.0
4211405,Nova Erechim (SC),215969.0,16353.0,47393.0,55507.0,68721.0,27994.0
4211454,Nova Itaberaba (SC),145013.0,12541.0,40140.0,35247.0,30944.0,26140.0
4211504,Nova Trento (SC),626292.0,58269.0,17412.0,313917.0,165867.0,70827.0
4211603,Nova Veneza (SC),810190.0,100915.0,78243.0,267815.0,283550.0,79667.0
4211652,Novo Horizonte (SC),114276.0,7994.0,38107.0,27347.0,24644.0,16184.0
4211702,Orleans (SC),977865.0,107467.0,122604.0,257606.0,371354.0,118834.0
4211751,Otacílio Costa (SC),854180.0,87059.0,78920.0,368465.0,213000.0,106737.0
4211801,Ouro (SC),216569.0,13932.0,79929.0,22697.0,62249.0,37762.0
4211850,Ouro Verde (SC),118065.0,4545.0,64265.0,3999.0,29492.0,15763.0
4211876,Paial (SC),47599.0,2155.0,18166.0,2533.0,11707.0,13038.0
4211892,Painel (SC),66513.0,1563.0,34367.0,2127.0,12361.0,16096.0
4211900,Palhoça (SC),6530836.0,1176448.0,59905.0,966492.0,3430329.0,897662.0
4212007,Palma Sola (SC),250727.0,18298.0,78508.0,9445.0,105820.0,38656.0
4212056,Palmeira (SC),127899.0,9352.0,38196.0,37511.0,23115.0,19725.0
4212106,Palmitos (SC),762021.0,61199.0,238327.0,54287.0,333207.0,75002.0
4212205,Papanduva (SC),726454.0,67477.0,157474.0,167303.0,244911.0,89289.0
4212239,Paraíso (SC),135596.0,10092.0,45281.0,25996.0,32870.0,21357.0
4212254,Passo de Torres (SC),201419.0,12261.0,21688.0,21658.0,99721.0,46091.0
4212270,Passos Maia (SC),145979.0,7423.0,76728.0,10102.0,26299.0,25426.0
4212304,Paulo Lopes (SC),227628.0,13419.0,39810.0,28423.0,106235.0,39742.0
4212403,Pedras Grandes (SC),215609.0,20033.0,51509.0,55558.0,65543.0,22965.0
4212502,Penha (SC),912953.0,86970.0,53323.0,96647.0,503950.0,172064.0
4212601,Peritiba (SC),105796.0,7543.0,29553.0,14907.0,35757.0,18036.0
4212650,Pescaria Brava (SC),107685.0,4681.0,5336.0,10661.0,38183.0,48824.0
4212700,Petrolândia (SC),188304.0,11077.0,73637.0,14372.0,58661.0,30556.0
4212809,Balneário Piçarras (SC),1222086.0,320339.0,34860.0,179390.0,544443.0,143054.0
4212908,Pinhalzinho (SC),1346174.0,171784.0,81869.0,515328.0,470594.0,106599.0
4213005,Pinheiro Preto (SC),229679.0,46318.0,35505.0,71773.0,53033.0,23051.0
4213104,Piratuba (SC),744967.0,10013.0,28085.0,585927.0,86439.0,34504.0
4213153,Planalto Alegre (SC),115407.0,6724.0,47695.0,8086.0,34932.0,17969.0
4213203,Pomerode (SC),2197112.0,549460.0,27910.0,770370.0,655431.0,193941.0
4213302,Ponte Alta (SC),146048.0,8223.0,46934.0,29762.0,33804.0,27324.0
4213351,Ponte Alta do Norte (SC),138328.0,10014.0,58092.0,20506.0,28271.0,21444.0
4213401,Ponte Serrada (SC),249948.0,13636.0,62039.0,25730.0,92824.0,55718.0
4213500,Porto Belo (SC),1334187.0,160884.0,25588.0,115253.0,902568.0,129893.0
4213609,Porto União (SC),913881.0,79531.0,68127.0,215857.0,393637.0,156729.0
4213708,Pouso Redondo (SC),643935.0,62293.0,68044.0,204286.0,228279.0,81032.0
4213807,Praia Grande (SC),190251.0,11695.0,32969.0,21954.0,85104.0,38531.0
4213906,Presidente Castello Branco (SC),70785.0,7119.0,29972.0,2536.0,16551.0,14608.0
4214003,Presidente Getúlio (SC),774707.0,71124.0,68581.0,278733.0,266006.0,90263.0
4214102,Presidente Nereu (SC),57694.0,1786.0,23305.0,3231.0,14025.0,15348.0
4214151,Princesa (SC),105012.0,8330.0,26087.0,34604.0,17188.0,18803.0
4214201,Quilombo (SC),406964.0,36313.0,83698.0,105781.0,133006.0,48166.0
4214300,Rancho Queimado (SC),145895.0,9187.0,58956.0,13004.0,44790.0,19957.0
4214409,Rio das Antas (SC),255999.0,14397.0,117516.0,38267.0,47959.0,37860.0
4214508,Rio do Campo (SC),184121.0,10036.0,58416.0,26305.0,56410.0,32953.0
4214607,Rio do Oeste (SC),236317.0,13013.0,84397.0,31342.0,69538.0,38026.0
4214706,Rio dos Cedros (SC),389944.0,35821.0,34437.0,123452.0,141115.0,55118.0
4214805,Rio do Sul (SC),3115478.0,376347.0,23112.0,699139.0,1652236.0,364645.0
4214904,Rio Fortuna (SC),227717.0,14640.0,84173.0,55446.0,48000.0,25458.0
4215000,Rio Negrinho (SC),1388843.0,137527.0,73599.0,424390.0,534267.0,219059.0
4215059,Rio Rufino (SC),67621.0,1875.0,33059.0,3327.0,13067.0,16292.0
4215075,Riqueza (SC),127591.0,6954.0,45674.0,15362.0,33756.0,25844.0
4215109,Rodeio (SC),324949.0,45323.0,21651.0,75435.0,127024.0,55517.0
4215208,Romelândia (SC),105862.0,3477.0,46943.0,3578.0,26579.0,25285.0
4215307,Salete (SC),290851.0,19933.0,35373.0,115051.0,81071.0,39422.0
4215356,Saltinho (SC),80393.0,3273.0,29955.0,6291.0,19122.0,21752.0
4215406,Salto Veloso (SC),239199.0,26833.0,28570.0,78041.0,78738.0,27017.0
4215455,Sangão (SC),362559.0,64012.0,17020.0,123646.0,99854.0,58028.0
4215505,Santa Cecília (SC),545063.0,46967.0,64524.0,186410.0,161562.0,85601.0
4215554,Santa Helena (SC),92098.0,6679.0,30349.0,18690.0,20213.0,16166.0
4215604,Santa Rosa de Lima (SC),64953.0,3415.0,24704.0,6596.0,13621.0,16617.0
4215653,Santa Rosa do Sul (SC),152707.0,9404.0,38155.0,9840.0,52889.0,42419.0
4215679,Santa Terezinha (SC),192847.0,8293.0,81820.0,16224.0,44226.0,42285.0
4215687,Santa Terezinha do Progresso (SC),58261.0,2634.0,22128.0,6492.0,11088.0,15920.0
4215695,Santiago do Sul (SC),38537.0,1868.0,10782.0,3564.0,10308.0,12016.0
4215703,Santo Amaro da Imperatriz (SC),1032573.0,54361.0,31931.0,475962.0,351248.0,119072.0
4215752,São Bernardino (SC),78394.0,5240.0,24506.0,16473.0,16659.0,15517.0
4215802,São Bento do Sul (SC),3644559.0,437061.0,58687.0,1374859.0,1346920.0,427032.0
4215901,São Bonifácio (SC),81195.0,5857.0,19841.0,14247.0,23780.0,17470.0
4216008,São Carlos (SC),439744.0,34578.0,91637.0,124900.0,133516.0,55112.0
4216057,São Cristóvão do Sul (SC),161077.0,17610.0,24676.0,33619.0,52686.0,32487.0
4216107,São Domingos (SC),338958.0,22213.0,90857.0,58370.0,122399.0,45119.0
4216206,São Francisco do Sul (SC),4758498.0,858176.0,24363.0,1488665.0,2062915.0,324380.0
4216255,São João do Oeste (SC),316607.0,29847.0,104193.0,59576.0,88402.0,34589.0
4216305,São João Batista (SC),882425.0,91027.0,16524.0,254719.0,345447.0,174707.0
4216354,São João do Itaperiú (SC),241954.0,22992.0,49532.0,88397.0,58243.0,22790.0
4216404,São João do Sul (SC),238741.0,10540.0,97105.0,20416.0,73704.0,36976.0
4216503,São Joaquim (SC),917828.0,40084.0,348817.0,51879.0,351663.0,125385.0
4216602,São José (SC),11503140.0,2493302.0,8154.0,1289977.0,6533275.0,1178432.0
4216701,São José do Cedro (SC),485964.0,39874.0,107785.0,80999.0,186969.0,70337.0
4216800,São José do Cerrito (SC),194120.0,8156.0,79236.0,26640.0,44096.0,35992.0
4216909,São Lourenço do Oeste (SC),1192246.0,179692.0,70616.0,356901.0,460047.0,124990.0
4217006,São Ludgero (SC),772368.0,98702.0,161747.0,217937.0,226164.0,67818.0
4217105,São Martinho (SC),89609.0,5748.0,29955.0,8219.0,26862.0,18825.0
4217154,São Miguel da Boa Vista (SC),47545.0,1331.0,22246.0,1417.0,8387.0,14164.0
4217204,São Miguel do Oeste (SC),1810750.0,182657.0,81397.0,441120.0,907920.0,197657.0
4217253,São Pedro de Alcântara (SC),93152.0,5676.0,15915.0,6584.0,34464.0,30513.0
4217303,Saudades (SC),411702.0,45870.0,92896.0,124961.0,100522.0,47451.0
4217402,Schroeder (SC),608470.0,77531.0,27995.0,174040.0,226388.0,102515.0
4217501,Seara (SC),1014880.0,117560.0,140780.0,337665.0,330253.0,88622.0
4217550,Serra Alta (SC),97517.0,6132.0,30674.0,12488.0,29040.0,19182.0
4217600,Siderópolis (SC),615207.0,48411.0,23459.0,281510.0,192185.0,69642.0
4217709,Sombrio (SC),783607.0,57313.0,134661.0,105823.0,341489.0,144321.0
4217758,Sul Brasil (SC),75279.0,3351.0,34631.0,5412.0,16522.0,15362.0
4217808,Taió (SC),718776.0,75624.0,106635.0,162065.0,286361.0,88090.0
4217907,Tangará (SC),478595.0,50080.0,114103.0,143427.0,120045.0,50940.0
4217956,Tigrinhos (SC),50565.0,2374.0,18353.0,5519.0,10713.0,13606.0
4218004,Tijucas (SC),1893895.0,332039.0,32781.0,419292.0,899305.0,210478.0
4218103,Timbé do Sul (SC),142580.0,9417.0,49835.0,9908.0,44188.0,29233.0
4218202,Timbó (SC),2092793.0,274906.0,12159.0,741833.0,827616.0,236278.0
4218251,Timbó Grande (SC),217023.0,13115.0,46523.0,74860.0,40840.0,41684.0
4218301,Três Barras (SC),1305543.0,176388.0,48041.0,737282.0,234357.0,109475.0
4218350,Treviso (SC),245279.0,9777.0,6394.0,146016.0,54762.0,28330.0
4218400,Treze de Maio (SC),166853.0,11779.0,40337.0,22740.0,57308.0,34689.0
4218509,Treze Tílias (SC),773110.0,102639.0,62275.0,301335.0,260405.0,46457.0
4218608,Trombudo Central (SC),312661.0,39967.0,35404.0,112119.0,85884.0,39288.0
4218707,Tubarão (SC),4043575.0,387911.0,77451.0,657121.0,2426675.0,494417.0
4218756,Tunápolis (SC),172055.0,6659.0,88820.0,9383.0,40747.0,26445.0
4218806,Turvo (SC),644540.0,59789.0,112905.0,164577.0,245400.0,61869.0
4218855,União do Oeste (SC),76590.0,2435.0,33866.0,4445.0,19306.0,16537.0
4218905,Urubici (SC),328777.0,14519.0,121407.0,16602.0,120202.0,56046.0
4218954,Urupema (SC),75587.0,2255.0,38383.0,3027.0,15422.0,16501.0
4219002,Urussanga (SC),913785.0,100250.0,41684.0,365231.0,293304.0,113316.0
4219101,Vargeão (SC),166921.0,14892.0,45769.0,32388.0,51064.0,22808.0
4219150,Vargem (SC),64360.0,1852.0,26685.0,6728.0,11729.0,17364.0
4219176,Vargem Bonita (SC),517713.0,44231.0,41467.0,320191.0,81541.0,30284.0
4219200,Vidal Ramos (SC),322853.0,27660.0,84421.0,85624.0,88763.0,36385.0
4219309,Videira (SC),2967393.0,382227.0,221998.0,856707.0,1236577.0,269884.0
4219358,Vitor Meireles (SC),128682.0,6097.0,48083.0,11593.0,36225.0,26684.0
4219408,Witmarsum (SC),143671.0,7720.0,36066.0,38079.0,38137.0,23669.0
4219507,Xanxerê (SC),2185610.0,231805.0,137001.0,376729.0,1199519.0,240557.0
4219606,Xavantina (SC),175583.0,5712.0,91971.0,21695.0,33343.0,22861.0
4219705,Xaxim (SC),1108167.0,124872.0,111631.0,347473.0,381010.0,143180.0
4219853,Zortéa (SC),81851.0,3532.0,25481.0,3274.0,26880.0,22684.0
4220000,Balneário Rincão (SC),270465.0,19471.0,11327.0,27027.0,146173.0,66467.0
4300034,Aceguá (RS),264485.0,17217.0,116916.0,14434.0,77737.0,38181.0
4300059,Água Santa (RS),344358.0,40001.0,83153.0,22242.0,171867.0,27095.0
4300109,Agudo (RS),541865.0,53069.0,123693.0,98921.0,175955.0,90228.0
4300208,Ajuricaba (RS),327678.0,27023.0,105871.0,27941.0,123031.0,43813.0
4300307,Alecrim (RS),132393.0,5886.0,42320.0,4773.0,48186.0,31229.0
4300406,Alegrete (RS),2237244.0,153408.0,488646.0,243340.0,938569.0,413280.0
4300455,Alegria (RS),127592.0,9626.0,50077.0,3329.0,39393.0,25167.0
4300471,Almirante Tamandaré do Sul (RS),183863.0,14186.0,93667.0,7921.0,50979.0,17111.0
4300505,Alpestre (RS),530831.0,7177.0,53817.0,378371.0,46687.0,44780.0
4300554,Alto Alegre (RS),55505.0,2846.0,22321.0,2145.0,13187.0,15006.0
4300570,Alto Feliz (RS),122273.0,12336.0,33493.0,31167.0,23465.0,21811.0
4300604,Alvorada (RS),3082952.0,277912.0,785.0,436083.0,1367348.0,1000824.0
4300638,Amaral Ferrador (RS),116945.0,3870.0,35343.0,3575.0,34342.0,39815.0
4300646,Ametista do Sul (RS),135152.0,12460.0,15948.0,30610.0,35104.0,41029.0
4300661,André da Rocha (RS),88611.0,3385.0,54857.0,2633.0,15079.0,12657.0
4300703,Anta Gorda (RS),239673.0,28118.0,75369.0,15988.0,83760.0,36438.0
4300802,Antônio Prado (RS),670901.0,92032.0,64625.0,205625.0,233473.0,75146.0
